movieId,title,year,genres,director,cast,overview,poster
196152,Paterson,2016,"Drama,Romance,Comedy",Jim Jarmusch,Adam Driver Golshifteh Farahani Rizwan Manji Barry Shabaka Henley William Jackson Harper,"A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.",https://image.tmdb.org/t/p/w500/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg
196153,Taken 3,2014,"Thriller,Action",Olivier Megaton,Liam Neeson Forest Whitaker Maggie Grace Dougray Scott Famke Janssen,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",https://image.tmdb.org/t/p/w500/vzvMXMypMq7ieDofKThsxjHj9hn.jpg
196154,Let's Kill Ward's Wife,2014,Comedy,Scott Foley,Donald Faison Dagmara Dominczyk Patrick Wilson Scott Foley Marika Domińczyk,"Everyone hates Ward’s wife and wants her dead, Ward most of all. But when his friends’ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems — like how to dispose of the body and still make their 3 p.m. tee time.",https://image.tmdb.org/t/p/w500/A6jwjS9mS4qBzhaA6ob4PUd9PJ0.jpg
196155,Match,2005,"Comedy,Drama",Woody Allen,Jonathan Rhys Meyers Scarlett Johansson Emily Mortimer Matthew Goode Brian Cox,"Chris, a former tennis pro, takes a job as an instructor and befriends his wealthy young student, Tom. After being introduced to his family, Chris is soon engaged to Tom's sister, Chloe. Despite the professional and financial advantages that this relationship affords him, Chris becomes obsessed with Tom's fiancee, American actress Nola.",https://image.tmdb.org/t/p/w500/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg
196156,Blackhat,2015,"Crime,Thriller,Action",Michael Mann,Chris Hemsworth Tang Wei Leehom Wang Viola Davis Holt McCallany,"Nicholas Hathaway, a furloughed convict, and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta. As Hathaway closes in, the stakes become personal as he discovers that the attack on a Chinese nuclear power plant was just the beginning.",https://image.tmdb.org/t/p/w500/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg
196157,Little Accidents,2014,Drama,Sara Colangelo,Elizabeth Banks Boyd Holbrook Chloë Sevigny Jacob Lofland Josh Lucas,"In a small American coal town living in the shadow of a recent mining accident, the disappearance of a teenage boy draws three people together—a surviving miner, the lonely wife of a mine executive, and a local boy—in a web of secrets.",https://image.tmdb.org/t/p/w500/8nGltRVl58E5GEwCqCtk9HOifV5.jpg
196158,Paddington,2014,"Comedy,Adventure,Family",Paul King,Ben Whishaw Hugh Bonneville Sally Hawkins Madeleine Harris Samuel Joslin,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",https://image.tmdb.org/t/p/w500/wpchRGhRhvhtU083PfX2yixXtiw.jpg
196159,Spare Parts,2015,Drama,Sean McNamara,George López Jamie Lee Curtis Carlos PenaVega Marisa Tomei Alessandra Rosaldo,"With the help of their high school's newest teacher, four Hispanic students form a robotics club. Although they have no experience, the youths set their sights on a national robotics contest. With $800 and parts scavenged from old cars, they build a robot and compete against reigning champion MIT. Along the way, the students learn not only how to build a robot but something far more important: how to forge bonds that will last a lifetime.",https://image.tmdb.org/t/p/w500/r2bMAt51027Pm3sjvfDuRXs9IHW.jpg
196160,The Wedding Ringer,2015,Comedy,Jeremy Garelick,Kevin Hart Josh Gad Kaley Cuoco Affion Crockett Olivia Thirlby,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fakebest man Jimmy.",https://image.tmdb.org/t/p/w500/ciR2suRkfJen9lQvfz22lgCj7g7.jpg
196161,The Boy Next Door,2015,Thriller,Rob Cohen,Jennifer Lopez Ryan Guzman Ian Nelson John Corbett Kristin Chenoweth,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",https://image.tmdb.org/t/p/w500/gicmSeLG6Uh7BF1r1mxZHUQ8r26.jpg
196162,The Humbling,2014,"Drama,Comedy",Barry Levinson,Al Pacino Greta Gerwig Dylan Baker Charles Grodin Nina Arianda,"Following a breakdown and suicide attempt, an aging actor becomes involved with a much younger woman but soon finds that it's difficult to keep pace with her.",https://image.tmdb.org/t/p/w500/8x8NUmtcuNqlIH1JDAoxUjoDX7P.jpg
196163,Mortdecai,2015,"Comedy,Adventure",David Koepp,Johnny Depp Gwyneth Paltrow Ewan McGregor Paul Bettany Jonny Pasvolsky,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",https://image.tmdb.org/t/p/w500/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg
196164,Song One,2014,Drama,Kate Barker-Froyland,Anne Hathaway Johnny Flynn Mary Steenburgen Ben Rosenfield Lola Kirke,"Estranged from her family, Franny returns home when an accident leaves her brother comatose. Retracing his life as an aspiring musician, she tracks down his favorite musician, James Forester. Against the backdrop of Brooklyn’s music scene, Franny and James develop an unexpected relationship and face the realities of their lives.",https://image.tmdb.org/t/p/w500/a6dSJIEMxZFvQ7XJy4sf9fR0p7f.jpg
196165,Strange Magic,2015,"Music,Animation,Family,Fantasy",Gary Rydstrom,Alan Cumming Evan Rachel Wood Sam Palladio Elijah Kelley Meredith Anne Bull,"A love potion works its devious charms on fairies, elves and the swamp-dwelling Bog King as they all try to possess the potion for themselves.",https://image.tmdb.org/t/p/w500/vjCdrK8gGRFnyuZb1j9BzgN2RaY.jpg
196166,We'll Never Have Paris,2014,"Comedy,Romance",Simon Helberg,Simon Helberg Melanie Lynskey Zachary Quinto Judith Light Maggie Grace,"Quinn, a neurotic man, is diagnosed with a harmless eye condition and soon after his life spirals out of control. He second-guesses his plans to propose to his longtime girlfriend, Devon, after his beautiful coworker, Kelsey, confesses that she has a crush on him. After a conversation with his best friend, Jameson, he clumsily tries to explain his doubts to Devon, but his possible proposal turns into a break-up. When Devon flees to Paris, he follows her in a last-ditch effort to win back ""the one.""",https://image.tmdb.org/t/p/w500/zX0JHMQbo41xCRXSKBJCYQ8fpHq.jpg
196167,Black or White,2015,Drama,Mike Binder,Kevin Costner Jillian Estell Jennifer Ehle Gillian Jacobs Octavia Spencer,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",https://image.tmdb.org/t/p/w500/hOxxudUwgh5KGC7LtxDCkkwn1YP.jpg
196168,The Loft,2014,Thriller,Erik Van Looy,Karl Urban James Marsden Wentworth Miller Eric Stonestreet Matthias Schoenaerts,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another.",https://image.tmdb.org/t/p/w500/msHg4MRKZBcGwIakhMEaYRSdYag.jpg
196169,Project Almanac,2015,"Science Fiction,Thriller,Drama",Dean Israelite,Jonny Weston Sofia Black-D'Elia Sam Lerner Allen Evangelista Virginia Gardner,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",https://image.tmdb.org/t/p/w500/9u5Rb0e7mx8qOO7zj39KnIRWClr.jpg
196170,Wild Card,2015,"Thriller,Crime,Action",Simon West,Jason Statham Michael Angarano Dominik Garcia Milo Ventimiglia Hope Davis,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",https://image.tmdb.org/t/p/w500/zN80Tlly8oMpKbVJv2TfRIj8dHG.jpg
196171,3 Nights in the Desert,2014,Drama,Gabriel Cowan,Amber Tamblyn Wes Bentley Vincent Piazza,"Three former band mates enter a cave after hearing it has the power to give them what they need. As unsettling desires rise to the surface, they all wonder if the cave has real power.",https://image.tmdb.org/t/p/w500/7737whrIW2043oi2hgB9L3Rzlsf.jpg
196172,Enter the Dangerous Mind,2013,Thriller,Victor Teran,Jake Hoffman Nikki Reed Thomas Dekker Scott Bakula Jason Priestley,"A psychological thriller set in the world of underground dubstep, Snap is the story of Jim Whitman, a brilliant but painfully introverted musician who develops a crush on a young social worker.",https://image.tmdb.org/t/p/w500/jzoozJFGbMxpjGli5moZuBfbzKS.jpg
196173,Jupiter Ascending,2015,"Science Fiction,Fantasy,Action",Lana Wachowski,Channing Tatum Mila Kunis Sean Bean Eddie Redmayne Douglas Booth,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",https://image.tmdb.org/t/p/w500/2NCcAZ3M3F0FxENYmammBknwpVn.jpg
196174,"Love, Rosie",2014,"Comedy,Romance,Drama",Christian Ditter,Lily Collins Sam Claflin Christian Cooke Tamsin Egerton Suki Waterhouse,"Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",https://image.tmdb.org/t/p/w500/2HOd431LX9ggqSpBIJ7qyYhATyo.jpg
196175,Seventh Son,2014,"Adventure,Fantasy",Sergei Bodrov,Jeff Bridges Julianne Moore Ben Barnes Alicia Vikander John DeSantis,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",https://image.tmdb.org/t/p/w500/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg
196176,The SpongeBob Movie: Sponge Out of Water,2015,"Family,Adventure,Comedy,Fantasy,Animation",Paul Tibbitt,Tom Kenny Bill Fagerbakke Rodger Bumpass Clancy Brown Mr. Lawrence,"Evil pirate Burger Beard is in search of the final page of a magical book that makes any evil plan he writes in it come true, but the final page happens to be the Krabby Patty secret formula. When Burger Beard endangers Bikini Bottom, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton must embark on a quest to retrieve the recipe and save their city...a quest that takes them to the surface world and transforms them into superheroes.",https://image.tmdb.org/t/p/w500/2WDmjUlSAPlA27i2OwEC7sRTFw3.jpg
196177,The Voices,2014,"Comedy,Crime,Horror,Fantasy",Marjane Satrapi,Ryan Reynolds Gemma Arterton Anna Kendrick Jacki Weaver Ella Smith,"A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",https://image.tmdb.org/t/p/w500/weY5OVSFmxvA3D4lfyhgvugklEh.jpg
196178,Accidental Love,2015,"Romance,Comedy",David O. Russell,Jessica Biel Jake Gyllenhaal James Marsden Catherine Keener Paul Reubens,"A small town waitress gets a nail accidentally lodged in her head causing unpredictable behavior that leads her to Washington, DC.  Sparks fly when she meets a clueless young senator who takes up her cause - but what happens when love interferes with what you stand for?",https://image.tmdb.org/t/p/w500/znPsDmQVKW0BuBnaErIAPo49X3i.jpg
196179,Da Sweet Blood of Jesus,2015,"Romance,Drama,Horror",Spike Lee,Stephen Tyrone Williams Zaraah Abrahams Rami Malek Elvis Nolasco Thomas Jefferson Byrd,"Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. Soon after his transformation he enters into a dangerous romance with Ganja Hightower that questions the very nature of love, addiction, sex, and status.",https://image.tmdb.org/t/p/w500/dUqIwSKX9cEkahmv1lsolT8ouE9.jpg
196180,Fifty Shades of Grey,2015,"Drama,Romance,Thriller",Sam Taylor-Johnson,Dakota Johnson Jamie Dornan Jennifer Ehle Eloise Mumford Victor Rasuk,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",https://image.tmdb.org/t/p/w500/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg
196181,Kingsman: The Secret Service,2015,"Crime,Comedy,Action,Adventure",Matthew Vaughn,Taron Egerton Colin Firth Samuel L. Jackson Mark Strong Sophie Cookson,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,https://image.tmdb.org/t/p/w500/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg
196182,The Last Five Years,2022,"Comedy,Drama,Music,Romance",Lemuel Lorca,Meg Imperial Tom Rodriguez Patricia Payumo Nikko Delos Santos Orlando Sol,"Being together for almost five years, Joan expects William to pop the question. They love each other. They live together. Marriage is the only thing that's missing. But for William, it's the hardest to give.",https://image.tmdb.org/t/p/w500/pVQw1pTOcP2dd4wecEW9TAFiMiU.jpg
196183,The DUFF,2015,"Romance,Comedy",Ari Sandel,Mae Whitman Robbie Amell Bella Thorne Skyler Samuels Bianca A. Santos,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",https://image.tmdb.org/t/p/w500/A6ScveWmIPL9vSYyULD8ObqyHDQ.jpg
196184,Hot Tub Time Machine 2,2015,Comedy,Steve Pink,Rob Corddry Craig Robinson Clark Duke Bianca Haase Chevy Chase,"After their first adventure with the Hot Tub Time Machine, Lou and Nick are living very well off their ill-gotten gains, while Jacob still cannot rely on Lou to be a positive role model. When an unknown assailant breaks into Lou's mansion and shoots him, Nick and Jacob take him for another trip in the hot tub. They emerge in the year 2025, where they must figure out who shot Lou and prevent it from happening again.",https://image.tmdb.org/t/p/w500/lBroHetSm8RMI8zp7ThpFJsw9E1.jpg
